company,Date,Positive,Negative,Neutral,Surprise,Joy,Anger,Fear,Sadness,Disgust,Intent Sentiment
AMD,2023/3/15,0.114265086,0.024686489,0.861048418,0.193770873,0.627307394,0.070485158,0.035513331,0.050342433,0.022580811,neutral
AMD,2023/3/16,0.068677268,0.033571304,0.897751421,0.226963394,0.371454676,0.166634581,0.062476433,0.156008699,0.016462217,neutral
AMD,2023/3/17,0.156334554,0.137405085,0.706260362,0.178823263,0.466121021,0.178539434,0.083982507,0.074120269,0.018413505,neutral
AMD,2023/3/18,0.153586346,0.042497428,0.803916226,0.19421899,0.537622247,0.124227939,0.068344405,0.070824423,0.004761997,neutral
AMD,2023/3/19,0.071617007,0.024521368,0.90386162,0.205780316,0.520334737,0.131440811,0.063447477,0.071536434,0.007460226,neutral
AMD,2023/3/20,0.141188417,0.038036513,0.820775077,0.205468519,0.485133909,0.143916251,0.025400244,0.127702658,0.012378419,neutral
AMD,2023/3/21,0.231123369,0.021065304,0.747811331,0.175405744,0.543897448,0.163211404,0.044417569,0.065423789,0.007644047,neutral
AMD,2023/3/22,0.080152023,0.029761379,0.890086621,0.263777323,0.445556681,0.124259793,0.024244184,0.116359085,0.025802932,neutral
AMD,2023/3/23,0.091069783,0.021637722,0.887292493,0.178217348,0.595687599,0.102984406,0.015550832,0.09842221,0.009137605,neutral
AMD,2023/3/24,0.142406009,0.060500448,0.797093549,0.152938375,0.578731446,0.113744739,0.022546389,0.127873015,0.004166036,neutral
AMD,2023/3/25,0.224071104,0.016704837,0.759224052,0.209752353,0.586603015,0.047459193,0.045450668,0.103153251,0.00758152,neutral
AMD,2023/3/26,0.224935179,0.15222644,0.622838391,0.232702632,0.445248624,0.103674631,0.136601815,0.06961509,0.012157207,neutral
AMD,2023/3/28,0.095017448,0.241197549,0.663785001,0.069157145,0.396317345,0.254251418,0.022910375,0.220657486,0.036706231,neutral
AMD,2023/3/29,0.252074578,0.158359611,0.589565791,0.167841801,0.385743744,0.283297881,0.041207619,0.093119469,0.028789486,neutral
AMD,2023/3/30,0.128666009,0.062547791,0.808786205,0.180577302,0.677569555,0.047626999,0.01992744,0.067359131,0.006939574,neutral
AMD,2023/3/31,0.20682329,0.042032816,0.751143906,0.115954312,0.654991402,0.074601837,0.038308167,0.113468237,0.002676045,neutral
AMD,2023/4/1,0.126701199,0.137055148,0.73624368,0.26478626,0.318379524,0.110937224,0.130259479,0.162840092,0.012797421,neutral
AMD,2023/4/2,0.19560372,0.098677627,0.705718656,0.124708989,0.59657091,0.125443512,0.106457116,0.03994481,0.006874663,neutral
AMD,2023/4/3,0.232136436,0.026480433,0.741383124,0.248627359,0.500198104,0.139098357,0.051175183,0.054801427,0.00609957,neutral
AMD,2023/4/4,0.200222079,0.104114691,0.695663227,0.216588226,0.46918916,0.127657103,0.048165493,0.1330953,0.005304718,neutral
AMD,2023/4/5,0.225989918,0.135540686,0.638469396,0.207341216,0.337427853,0.143128263,0.045227693,0.248021667,0.018853308,neutral
AMD,2023/4/6,0.111048138,0.04213507,0.846816772,0.165280016,0.51516583,0.177263349,0.030893119,0.098764649,0.012633037,neutral
AMD,2023/4/7,0.116507036,0.055919088,0.827573887,0.177252497,0.699429837,0.032480312,0.010495108,0.078125119,0.002217128,neutral
AMD,2023/4/8,0.27937218,0.05232628,0.668301542,0.222780905,0.506198268,0.101232186,0.03541498,0.109771056,0.024602605,neutral
AMD,2023/4/9,0.11848314,0.084805946,0.796710918,0.175616368,0.506641756,0.15725461,0.046928267,0.107877135,0.005681865,neutral
AMD,2023/4/10,0.161656773,0.156397033,0.681946187,0.141475923,0.45987357,0.256771331,0.025077526,0.106657848,0.010143801,neutral
AMD,2023/4/11,0.051285689,0.05412028,0.894594029,0.087054869,0.212027531,0.371447031,0.021943777,0.279459279,0.028067513,neutral
AMD,2023/4/12,0.158896494,0.017936217,0.823167285,0.181530603,0.580376576,0.080278797,0.105952455,0.047616945,0.004244624,neutral
AMD,2023/4/13,0.135458381,0.016959091,0.847582513,0.165427113,0.543487067,0.142670284,0.096418229,0.046157518,0.005839789,neutral
AMD,2023/4/14,0.151865943,0.063716151,0.784417907,0.217976993,0.48323689,0.102881758,0.016591401,0.163140375,0.016172582,neutral
AMD,2023/4/15,0.181232708,0.124565895,0.694201401,0.122958773,0.518704248,0.097620166,0.033654638,0.221083277,0.005978897,neutral
AMD,2023/4/16,0.162544123,0.045721762,0.79173412,0.18172359,0.566937934,0.154148048,0.035196306,0.057032081,0.004962039,neutral
AMD,2023/4/17,0.368141613,0.140561108,0.491297287,0.160984317,0.549681557,0.130791289,0.076880782,0.067901476,0.013760579,buy
AMD,2023/4/18,0.081935467,0.046732878,0.871331654,0.089169187,0.372044461,0.122033423,0.130035422,0.27610075,0.010616757,neutral
AMD,2023/4/19,0.232921345,0.032314587,0.734764065,0.144249361,0.616807311,0.108888219,0.066749808,0.057317633,0.005987668,neutral
AMD,2023/4/20,0.158536733,0.085921935,0.755541347,0.177543207,0.56238725,0.122359619,0.023935943,0.104290917,0.009483064,neutral
AMD,2023/4/21,0.269936846,0.038865175,0.691197972,0.119052248,0.606095612,0.068634457,0.078261451,0.125746783,0.00220945,neutral
AMD,2023/4/22,0.135525522,0.094543924,0.769930563,0.216028834,0.479997663,0.112809906,0.068194099,0.088153224,0.034816273,neutral
AMD,2023/4/23,0.107835224,0.028517744,0.863647041,0.089325152,0.611674058,0.153017665,0.017593522,0.097519702,0.030869902,neutral
AMD,2023/4/24,0.246078922,0.026146042,0.72777503,0.09159255,0.716934241,0.041287879,0.107687563,0.039677244,0.002820523,neutral
AMD,2023/4/25,0.171913516,0.239873137,0.588213345,0.175747324,0.513067612,0.069738473,0.103445284,0.130789806,0.0072115,neutral
AMD,2023/4/26,0.312036398,0.056703868,0.631259737,0.146865322,0.627222346,0.085836305,0.0241631,0.111394735,0.004518192,neutral
AMD,2023/4/27,0.400071916,0.090174724,0.509753355,0.192184132,0.612813973,0.069037185,0.034736196,0.085906626,0.005321887,neutral
AMD,2023/4/28,0.302276711,0.100163914,0.597559363,0.183843593,0.47082132,0.09289695,0.06421839,0.165552289,0.022667458,neutral
AMD,2023/4/30,0.125618124,0.071111963,0.803269933,0.13861962,0.597130841,0.09562464,0.01784294,0.139798318,0.010983642,neutral
AMD,2023/5/1,0.264672653,0.024616735,0.71071062,0.133179935,0.642699053,0.064833342,0.031224016,0.122760249,0.005303406,neutral
AMD,2023/5/2,0.063785199,0.28144887,0.654765957,0.112699661,0.284787324,0.162629668,0.047644316,0.374659599,0.017579432,neutral
AMD,2023/5/3,0.152489574,0.248370084,0.599140329,0.201730618,0.394118143,0.079956246,0.060258984,0.257970961,0.005965049,neutral
AMD,2023/5/4,0.242254364,0.038581995,0.719163641,0.151154477,0.498384025,0.167265818,0.080238479,0.090928034,0.012029168,neutral
AMD,2023/5/5,0.196040792,0.023223814,0.780735379,0.166942946,0.609246802,0.099404139,0.02187132,0.090362507,0.012172286,neutral
AMD,2023/5/6,0.235598962,0.026613898,0.737787149,0.224645948,0.616320687,0.072657825,0.010660172,0.070538859,0.00517651,neutral
AMD,2023/5/7,0.237759809,0.096471651,0.66576852,0.234246132,0.540171744,0.093432705,0.043752103,0.080072506,0.00832481,neutral
AMD,2023/5/8,0.122140401,0.133490554,0.744369058,0.187195306,0.446551726,0.107455268,0.057966731,0.191450776,0.009380193,neutral
AMD,2023/5/9,0.209922869,0.086434806,0.703642333,0.159963004,0.474828154,0.055282455,0.049099758,0.257493951,0.003332679,neutral
AMD,2023/5/10,0.333661567,0.028185327,0.638153077,0.14703893,0.732671611,0.022959507,0.013494072,0.080415377,0.003420502,neutral
AMD,2023/5/11,0.155730244,0.082627267,0.761642506,0.091157176,0.476943941,0.239371259,0.068866052,0.071064414,0.052597159,neutral
AMD,2023/5/12,0.207640325,0.065803476,0.726556205,0.146682681,0.437128797,0.19643265,0.095370873,0.116057241,0.008327758,neutral
AMD,2023/5/13,0.204312436,0.082421456,0.713266113,0.12818552,0.418282048,0.134276703,0.059123913,0.253762892,0.006368924,neutral
AMD,2023/5/14,0.167401914,0.029718071,0.80288003,0.137879754,0.625207927,0.070976238,0.086071628,0.070051731,0.009812722,neutral
AMD,2023/5/15,0.205146806,0.06568973,0.729163468,0.170001631,0.486363038,0.087587233,0.025996165,0.226480972,0.00357096,neutral
AMD,2023/5/16,0.078785575,0.095596507,0.825617902,0.112431153,0.510064442,0.13776725,0.017923913,0.200453832,0.021359412,neutral
AMD,2023/5/17,0.367563512,0.056611982,0.575824492,0.247249732,0.47091553,0.145063835,0.085153811,0.041085281,0.010531811,neutral
AMD,2023/5/18,0.241733634,0.089508659,0.66875771,0.186708306,0.485320392,0.117943128,0.026456795,0.175494568,0.008076811,neutral
AMD,2023/5/19,0.302706821,0.027975826,0.669317347,0.120714466,0.577522537,0.083985708,0.074941668,0.131613817,0.011221803,neutral
AMD,2023/5/20,0.15956221,0.058793068,0.781644724,0.098715731,0.606107142,0.130347297,0.016444756,0.126902887,0.021482188,neutral
AMD,2023/5/21,0.079360264,0.025762146,0.894877571,0.269920913,0.50709379,0.102737708,0.039957058,0.07396703,0.006323501,neutral
AMD,2023/5/22,0.290677745,0.034144204,0.675178042,0.19773254,0.545484249,0.123297926,0.032104082,0.091206826,0.010174377,neutral
AMD,2023/5/23,0.140870893,0.230475911,0.628653218,0.110972668,0.283287352,0.239509751,0.22971972,0.115576985,0.020933523,neutral
AMD,2023/5/24,0.2265968,0.196786724,0.57661648,0.198143597,0.38482615,0.198997442,0.100840556,0.101341798,0.015850457,neutral
AMD,2023/5/25,0.161464553,0.058307717,0.780227728,0.194025343,0.523717035,0.120504392,0.039355944,0.115635478,0.006761809,neutral
AMD,2023/5/26,0.180033035,0.108059473,0.711907487,0.243608126,0.478922948,0.127569723,0.055093511,0.088602109,0.006203583,neutral
AMD,2023/5/27,0.100746536,0.107553694,0.791699772,0.130240015,0.607390239,0.17328681,0.021235258,0.061918972,0.005928706,neutral
AMD,2023/5/28,0.226185843,0.121729679,0.652084477,0.186779025,0.342204079,0.184948265,0.05416255,0.21299641,0.018909671,neutral
AMD,2023/5/29,0.32217049,0.027661105,0.650168406,0.155141326,0.483853455,0.160975912,0.023163231,0.170798442,0.006067634,neutral
AMD,2023/5/30,0.186811144,0.074861845,0.738327006,0.245632595,0.506556514,0.121829749,0.03171489,0.08584374,0.008422512,neutral
AMD,2023/5/31,0.1612386,0.084235284,0.75452612,0.109558812,0.624187347,0.125724919,0.074871296,0.05587763,0.009779996,neutral
AMD,2023/6/1,0.221705299,0.021869294,0.756425414,0.096172357,0.71487744,0.103252855,0.01391172,0.065596673,0.006188954,neutral
AMD,2023/6/2,0.224072628,0.043122391,0.732804984,0.165910914,0.633246898,0.161396277,0.01365076,0.017693242,0.008101909,neutral
AMD,2023/6/3,0.071709968,0.144509133,0.783780903,0.151733273,0.354458686,0.277355478,0.035772839,0.133719904,0.04695982,neutral
AMD,2023/6/4,0.21081471,0.099695853,0.689489424,0.144380912,0.584167123,0.08535365,0.028574656,0.138092481,0.019431177,neutral
AMD,2023/6/5,0.168431032,0.055035014,0.776533961,0.147866278,0.447109153,0.184260475,0.05185468,0.142953795,0.025955619,neutral
AMD,2023/6/6,0.044301907,0.37679644,0.578901658,0.201745574,0.305136581,0.235711183,0.07777881,0.171194637,0.008433214,neutral
AMD,2023/6/7,0.18908394,0.100746797,0.710169249,0.143402258,0.530375863,0.158761877,0.049920262,0.101137654,0.016402085,neutral
AMD,2023/6/8,0.071136678,0.147127318,0.781735999,0.152563742,0.527571183,0.125152997,0.059426455,0.121460222,0.0138254,neutral
AMD,2023/6/9,0.073081904,0.085769624,0.841148461,0.258669942,0.360222244,0.114624409,0.051598378,0.205102434,0.009782594,neutral
AMD,2023/6/10,0.146645236,0.040061346,0.813293422,0.200983197,0.376942157,0.129834808,0.020632585,0.264411051,0.007196201,neutral
AMD,2023/6/11,0.1432811,0.082831792,0.773887108,0.227669504,0.375769948,0.146053503,0.039768102,0.202480284,0.008258659,neutral
AMD,2023/6/12,0.191319334,0.048100033,0.760580613,0.223621199,0.562902921,0.059401639,0.011227573,0.137207468,0.0056392,neutral
AMD,2023/6/13,0.093437288,0.174693834,0.731868874,0.113663668,0.392112012,0.127996883,0.193434579,0.163018159,0.009774699,neutral
AMD,2023/6/15,0.254042521,0.083989736,0.661967757,0.194592124,0.365222525,0.164331997,0.038086996,0.217374354,0.020392004,neutral
AMD,2023/6/16,0.152383502,0.259335609,0.588280905,0.209627384,0.57591083,0.121858647,0.018254283,0.06552059,0.008828267,neutral
AMD,2023/6/17,0.273445436,0.026990568,0.699564012,0.156241874,0.650920026,0.062559604,0.067947261,0.059348371,0.002982862,neutral
AMD,2023/6/18,0.20390522,0.090135429,0.705959387,0.144981076,0.469662356,0.222147696,0.029678697,0.129191883,0.004338292,neutral
AMD,2023/6/19,0.14627508,0.056784928,0.796939999,0.113400291,0.540385384,0.106272437,0.055029084,0.17704333,0.007869474,neutral
AMD,2023/6/20,0.182593049,0.094901873,0.722505085,0.114656283,0.365753766,0.153617,0.149310995,0.202414665,0.014247291,neutral
AMD,2023/6/21,0.239176938,0.526944302,0.23387874,0.098265013,0.185180594,0.204141941,0.112699397,0.387813334,0.011899721,sell
AMD,2023/6/22,0.32731183,0.019759467,0.652928691,0.274133133,0.499029367,0.129724996,0.039650977,0.049859213,0.007602313,neutral
AMD,2023/6/23,0.385450545,0.034257166,0.580292318,0.214915491,0.648181771,0.04076231,0.018873396,0.074531386,0.002735645,buy
AMD,2023/6/24,0.08789793,0.17831753,0.733784519,0.075667462,0.439135252,0.201334904,0.050285141,0.22439131,0.009185931,neutral
AMD,2023/6/25,0.233005712,0.030751285,0.736243015,0.193607496,0.460794779,0.136147208,0.072889095,0.119462909,0.017098514,neutral
AMD,2023/6/26,0.210489726,0.061878407,0.727631859,0.180066476,0.430880228,0.138790177,0.017862297,0.170019831,0.062380992,neutral
AMD,2023/6/27,0.18749495,0.119218369,0.693286682,0.184164482,0.195580407,0.29185673,0.050061649,0.2559356,0.022401132,neutral
AMD,2023/6/28,0.187698093,0.09047814,0.721823762,0.223168442,0.534713177,0.09118233,0.046898312,0.087207332,0.016830407,neutral
AMD,2023/6/29,0.203211183,0.180998884,0.615789942,0.160615277,0.573160387,0.121496674,0.021692928,0.111416313,0.011618421,neutral
AMD,2023/6/30,0.150249341,0.019429662,0.830321034,0.152319173,0.702391396,0.060236668,0.036188101,0.037262465,0.011602196,neutral
AMD,2023/7/1,0.069179561,0.093523942,0.837296504,0.169445424,0.315830402,0.290130749,0.049483127,0.130469783,0.044640514,neutral
AMD,2023/7/2,0.184278324,0.043890522,0.771831138,0.149648995,0.740245273,0.044877986,0.02355358,0.03258972,0.009084446,neutral
AMD,2023/7/3,0.136800889,0.097372768,0.76582633,0.166569039,0.397421292,0.189997294,0.063675447,0.166516607,0.01582032,neutral
AMD,2023/7/4,0.277345101,0.127370936,0.595283949,0.152359447,0.520872494,0.181712136,0.060751095,0.062782131,0.021522697,neutral
AMD,2023/7/5,0.271340636,0.152605911,0.576053463,0.190846124,0.473574012,0.106237225,0.155499123,0.060998186,0.012845329,neutral
AMD,2023/7/6,0.226097035,0.030884749,0.743018214,0.200596417,0.640318179,0.094873914,0.022276061,0.037425496,0.004509933,neutral
AMD,2023/7/7,0.15964564,0.078749546,0.761604831,0.164301522,0.570472696,0.097899168,0.021613426,0.133669083,0.012044106,neutral
AMD,2023/7/8,0.228955805,0.028551524,0.74249267,0.138845783,0.656325062,0.115688068,0.036289796,0.048964753,0.003886538,neutral
AMD,2023/7/9,0.219168132,0.02143003,0.759401839,0.174562446,0.518849446,0.101299439,0.054542121,0.147174953,0.003571596,neutral
AMD,2023/7/10,0.117596397,0.036383995,0.846019599,0.114299213,0.572940259,0.219250456,0.014522709,0.060842043,0.018145321,neutral
AMD,2023/7/11,0.139337135,0.025369151,0.835293689,0.212089351,0.514269649,0.094372381,0.081458566,0.091115532,0.006694521,neutral
AMD,2023/7/12,0.140804319,0.137672118,0.721523585,0.270659218,0.439373554,0.121378179,0.044925253,0.118047486,0.00561631,neutral
AMD,2023/7/13,0.148385628,0.04071021,0.810904173,0.156386825,0.506184562,0.167798483,0.097566815,0.062265679,0.009797636,neutral
AMD,2023/7/14,0.293637766,0.079800772,0.626561465,0.13999084,0.471623365,0.267227519,0.027843638,0.077096539,0.016218098,neutral
AMD,2023/7/15,0.137673388,0.174157044,0.688169579,0.153717173,0.433868807,0.089700215,0.074286049,0.242314664,0.006113091,neutral
AMD,2023/7/16,0.072105504,0.02676522,0.901129276,0.19053688,0.58195352,0.097445578,0.051979162,0.068330023,0.009754839,neutral
AMD,2023/7/17,0.247539332,0.070797629,0.681663052,0.222801898,0.527607985,0.091498424,0.032845856,0.117629587,0.007616249,neutral
AMD,2023/12/4,0.166893874,0.139057195,0.694048917,0.070730541,0.349068618,0.341948604,0.180107404,0.0401609,0.017983931,neutral
AMD,2023/7/18,0.159919099,0.021323799,0.818757097,0.115864402,0.588088716,0.071455006,0.146943385,0.070155828,0.007492663,neutral
AMD,2023/7/19,0.189056595,0.056544098,0.754399324,0.153194939,0.460510172,0.239241462,0.035495794,0.100021954,0.01153568,neutral
AMD,2023/7/20,0.165401485,0.206032105,0.628566414,0.136466853,0.482218718,0.141013777,0.033730923,0.192886031,0.013683697,neutral
AMD,2023/7/21,0.196466913,0.03414484,0.769388255,0.113944789,0.526863327,0.09754628,0.064046035,0.192674915,0.004924653,neutral
AMD,2023/7/22,0.155348529,0.055309488,0.789341973,0.167005246,0.361053348,0.199024204,0.082364927,0.178346864,0.01220541,neutral
AMD,2023/7/23,0.058546734,0.034419013,0.907034232,0.154283111,0.440166248,0.210851023,0.06944652,0.086962992,0.038290105,neutral
AMD,2023/7/24,0.138902051,0.034700208,0.82639775,0.18458157,0.506392236,0.129921742,0.015731812,0.155760186,0.007612453,neutral
AMD,2023/7/25,0.146724558,0.103962332,0.749313093,0.188372881,0.402035079,0.154420953,0.069983622,0.176563343,0.008624123,neutral
AMD,2023/7/26,0.196563678,0.022757716,0.7806786,0.091278453,0.758618176,0.04723293,0.058316643,0.040573542,0.003980257,neutral
AMD,2023/7/27,0.085961001,0.124236181,0.789802813,0.129313527,0.58763479,0.073470492,0.038119466,0.162222462,0.009239263,neutral
AMD,2023/7/28,0.052989653,0.198557185,0.748453157,0.124602868,0.449722094,0.254978553,0.090717179,0.070993883,0.008985421,neutral
AMD,2023/7/29,0.147913129,0.061338465,0.790748413,0.185719819,0.538869922,0.177349157,0.035506335,0.05349808,0.009056687,neutral
AMD,2023/7/30,0.18313995,0.056648121,0.76021192,0.225983712,0.548369621,0.07672144,0.027715354,0.11254784,0.008662032,neutral
AMD,2023/7/31,0.20584437,0.044619271,0.749536361,0.190841107,0.643954184,0.047138503,0.019762847,0.092115381,0.006187978,neutral
AMD,2023/8/1,0.275446638,0.072085902,0.652467447,0.246537394,0.410856096,0.157652159,0.052898908,0.120820252,0.011235191,neutral
AMD,2023/8/2,0.208243739,0.206655531,0.585100722,0.149644466,0.334409725,0.155830935,0.102382094,0.241263228,0.016469551,neutral
AMD,2023/8/3,0.131467756,0.126606648,0.741925607,0.244242401,0.44082293,0.171502173,0.03795793,0.094647057,0.01082751,neutral
AMD,2023/8/4,0.149590584,0.023852327,0.826557081,0.148151325,0.612815135,0.053707583,0.102451569,0.073508329,0.009366059,neutral
AMD,2023/8/5,0.144608605,0.10021292,0.755178474,0.151098754,0.467855429,0.057518466,0.149507328,0.164309729,0.009710294,neutral
AMD,2023/8/6,0.206499426,0.034142635,0.759357926,0.198746024,0.454460879,0.140861275,0.060336575,0.132139992,0.013455255,neutral
AMD,2023/8/7,0.153365082,0.042985995,0.80364893,0.220512004,0.427033129,0.103791599,0.080314348,0.161581602,0.006767318,neutral
AMD,2023/8/8,0.158015571,0.039357398,0.802627023,0.124472379,0.526169927,0.105934893,0.068045088,0.140608922,0.034768791,neutral
AMD,2023/8/9,0.156836831,0.036497341,0.806665832,0.183340314,0.448368312,0.167099269,0.093252712,0.099639235,0.008300157,neutral
AMD,2023/8/10,0.252250785,0.092841388,0.654907813,0.146301541,0.485086126,0.098687947,0.121411637,0.132699711,0.015813038,neutral
AMD,2023/8/11,0.073877791,0.142251282,0.783870938,0.159291897,0.554474886,0.113566221,0.019415988,0.139728087,0.013522921,neutral
AMD,2023/8/12,0.062180641,0.070913249,0.866906111,0.140774102,0.518873166,0.090354983,0.178048425,0.065352284,0.006597039,neutral
AMD,2023/8/13,0.124153769,0.043983386,0.831862872,0.157735689,0.592894165,0.100546607,0.038922799,0.102145658,0.007755081,neutral
AMD,2023/8/14,0.294097403,0.053928845,0.651973777,0.244253501,0.531218126,0.066695031,0.086411497,0.064474368,0.006947476,neutral
AMD,2023/8/15,0.233168944,0.108296226,0.658534827,0.240132808,0.521844157,0.088652847,0.042227273,0.095657006,0.01148591,neutral
AMD,2023/8/16,0.114507432,0.082692358,0.802800217,0.143958147,0.541785284,0.152956574,0.086726426,0.067487516,0.007086053,neutral
AMD,2023/8/17,0.112627414,0.042652767,0.844719812,0.128942857,0.494137236,0.118813729,0.120764,0.123720693,0.013621486,neutral
AMD,2023/8/18,0.141525816,0.143794025,0.714680163,0.134488567,0.553048926,0.099460655,0.063652778,0.130208988,0.019140086,neutral
AMD,2023/8/19,0.092286702,0.023020202,0.884693104,0.10176423,0.676842981,0.117856545,0.019422856,0.060358432,0.023754957,neutral
AMD,2023/8/20,0.265752459,0.025521169,0.708726364,0.172771942,0.607507499,0.061148565,0.048562289,0.102033301,0.007976404,neutral
AMD,2023/8/21,0.196295812,0.036105487,0.767598707,0.148042826,0.42583772,0.171999438,0.156372929,0.08122501,0.016522077,neutral
AMD,2023/8/22,0.191927055,0.100998117,0.707074818,0.133141717,0.587182978,0.073545241,0.090312343,0.110293368,0.005524353,neutral
AMD,2023/8/23,0.212176536,0.060268398,0.727555056,0.167190779,0.429049409,0.110364164,0.119549661,0.130689129,0.043156857,neutral
AMD,2023/8/24,0.213997201,0.173419782,0.612583018,0.116626869,0.464388082,0.178823744,0.125468031,0.078914283,0.035778991,neutral
AMD,2023/8/25,0.256269088,0.067750014,0.675980897,0.134555353,0.586781657,0.168492461,0.041218525,0.064078559,0.004873445,neutral
AMD,2023/8/26,0.185107231,0.12803989,0.686852862,0.243182457,0.42420141,0.10844717,0.095346837,0.113716151,0.015105975,neutral
AMD,2023/8/27,0.218162427,0.038891092,0.742946481,0.16079153,0.453955043,0.163265063,0.05692864,0.156562903,0.008496821,neutral
AMD,2023/8/28,0.181137029,0.026446091,0.792416874,0.160457029,0.514618045,0.103034173,0.120194737,0.096656311,0.005039705,neutral
AMD,2023/8/29,0.195927715,0.036370394,0.767701894,0.145395159,0.603701201,0.050172699,0.041029044,0.156583353,0.003118544,neutral
AMD,2023/8/30,0.302193514,0.143005299,0.554801195,0.110414214,0.381447993,0.291630215,0.07198541,0.103067219,0.041454949,neutral
AMD,2023/8/31,0.195056792,0.015731935,0.789211277,0.140296178,0.689399575,0.092046021,0.010270675,0.062325292,0.00566226,neutral
AMD,2023/9/1,0.377261967,0.139581277,0.483156741,0.123349478,0.546649993,0.172662336,0.039810888,0.108438061,0.009089243,neutral
AMD,2023/9/2,0.195146652,0.135763676,0.669089679,0.095278788,0.604313793,0.079019405,0.042359739,0.169798667,0.009229607,neutral
AMD,2023/9/3,0.160980313,0.056380377,0.78263933,0.216291079,0.544337594,0.075477489,0.022101681,0.135623226,0.006168931,neutral
AMD,2023/9/4,0.210800178,0.060269533,0.728930288,0.140915166,0.641055846,0.057726204,0.008798453,0.145773825,0.005730505,neutral
AMD,2023/9/5,0.123554239,0.138987563,0.737458183,0.140929427,0.499294979,0.186135961,0.028028269,0.1394518,0.006159564,neutral
AMD,2023/9/6,0.173029247,0.148881123,0.678089665,0.16675606,0.439514707,0.163215925,0.056385636,0.157912668,0.016215004,neutral
AMD,2023/9/7,0.130681699,0.065434688,0.803883616,0.167861187,0.506237952,0.115781032,0.061278169,0.126752042,0.022089618,neutral
AMD,2023/9/8,0.153399629,0.012395435,0.834204942,0.279552525,0.640409329,0.041977983,0.010852381,0.023440997,0.003766786,neutral
AMD,2023/9/9,0.081199067,0.076068638,0.842732318,0.086400492,0.597075405,0.04821027,0.161186954,0.053615916,0.053510964,neutral
AMD,2023/9/10,0.076942309,0.17751386,0.745543829,0.10160195,0.488079154,0.28295827,0.068259014,0.046910897,0.012190715,neutral
AMD,2023/9/11,0.092185883,0.027015233,0.880798876,0.161721362,0.564191587,0.091304847,0.041289186,0.132838286,0.008654732,neutral
AMD,2023/9/12,0.065202608,0.124688323,0.810109068,0.170008822,0.512448195,0.18364818,0.035310399,0.087475388,0.011109015,neutral
AMD,2023/9/13,0.102480577,0.146695397,0.750824036,0.182085951,0.377734743,0.223494465,0.068430955,0.131395745,0.016858141,neutral
AMD,2023/9/14,0.129012922,0.057081542,0.813905547,0.229388034,0.410068295,0.139528396,0.097112897,0.112661135,0.011241243,neutral
AMD,2023/9/15,0.17336908,0.130130921,0.696499981,0.133676115,0.495705911,0.19097565,0.07040236,0.088301259,0.020938706,neutral
AMD,2023/9/16,0.156122521,0.130634062,0.71324344,0.105135912,0.634799073,0.055299332,0.012176644,0.187743967,0.004845072,neutral
AMD,2023/9/17,0.148409325,0.026423068,0.825167599,0.168064034,0.60150144,0.108674824,0.029937927,0.085136502,0.006685273,neutral
AMD,2023/9/18,0.251188866,0.061488706,0.687322419,0.178847322,0.601531649,0.095011198,0.054754528,0.06517337,0.004681933,neutral
AMD,2023/9/19,0.254645025,0.201016702,0.544338274,0.097903368,0.430389826,0.108770276,0.16210328,0.169124558,0.031708692,neutral
AMD,2023/9/20,0.174497149,0.063040072,0.762462795,0.196615603,0.500039905,0.095075084,0.070893101,0.128796948,0.008579359,neutral
AMD,2023/9/21,0.242120074,0.040126306,0.717753615,0.129812014,0.668085914,0.126026374,0.01542674,0.056673775,0.003975183,neutral
AMD,2023/9/22,0.094973328,0.203402163,0.701624493,0.076286984,0.401811077,0.235238375,0.091812043,0.183293633,0.011557889,neutral
AMD,2023/9/23,0.102018347,0.086346131,0.811635534,0.231646627,0.384503135,0.138127047,0.02955941,0.200876825,0.015286956,neutral
AMD,2023/9/24,0.113568672,0.068066247,0.818365078,0.095698919,0.462908651,0.284097735,0.083262927,0.065252315,0.008779454,neutral
AMD,2023/9/25,0.180928684,0.171435882,0.647635446,0.173637169,0.389465727,0.071852503,0.02258774,0.334543746,0.007913116,neutral
AMD,2023/9/26,0.178426838,0.053333555,0.768239601,0.108887241,0.531584083,0.070134767,0.035504033,0.247851205,0.00603867,neutral
AMD,2023/9/27,0.230697531,0.063203036,0.706099439,0.126138964,0.451973824,0.226104584,0.06668527,0.095756637,0.033340722,neutral
AMD,2023/9/28,0.208881931,0.080148335,0.710969723,0.127998738,0.604684966,0.059379262,0.167099585,0.036819227,0.004018222,neutral
AMD,2023/9/29,0.199142523,0.029278367,0.771579102,0.102682755,0.725782463,0.016522027,0.038078282,0.053757945,0.063176527,neutral
AMD,2023/9/30,0.166929871,0.048695479,0.784374651,0.208453316,0.526707679,0.078982146,0.113809352,0.068016607,0.004030899,neutral
AMD,2023/10/1,0.273054541,0.079879928,0.647065515,0.129764695,0.485340043,0.173776698,0.065604502,0.136306794,0.009207267,neutral
AMD,2023/10/2,0.079757471,0.033523985,0.886718553,0.19704378,0.558588578,0.13247795,0.034156148,0.06933902,0.008394525,neutral
AMD,2023/10/3,0.156696429,0.177245086,0.666058458,0.162094218,0.302244754,0.251853858,0.064487282,0.206583923,0.012735965,neutral
AMD,2023/10/4,0.176282836,0.04274248,0.780974706,0.179649397,0.369335702,0.274217546,0.038040835,0.129302045,0.009454476,neutral
