Date,Ticker,Position_Type,Shares,Weight
15/7/24,AVGO,Long,583.3625077,0.2
15/7/24,AXON,Long,324.0020582,0.2
15/7/24,PCAR,Long,956.4801251,0.2
15/7/24,TXN,Long,495.6383957,0.2
15/7/24,VRTX,Long,203.728224,0.2
15/7/24,BKNG,Short,24.46183953,0.2
15/7/24,ADBE,Short,176.7690091,0.2
15/7/24,DXCM,Short,884.8774277,0.2
15/7/24,REGN,Short,92.41204809,0.2
15/7/24,ASML,Short,94.01765608,0.2
16/7/24,XEL,Long,1870.654166,0.2
16/7/24,TXN,Long,488.2604884,0.2
16/7/24,SBUX,Long,1336.039953,0.2
16/7/24,AZN,Long,1283.679659,0.2
16/7/24,CDNS,Long,323.6274217,0.2
16/7/24,BKNG,Short,24.49191048,0.2
16/7/24,AAPL,Short,429.6242934,0.2
16/7/24,ADBE,Short,178.0710694,0.2
16/7/24,ASML,Short,94.44423301,0.2
16/7/24,DXCM,Short,869.2433384,0.2
17/7/24,CDNS,Long,350.7250569,0.2
17/7/24,FTNT,Long,1709.539852,0.2
17/7/24,CSCO,Long,2082.664895,0.2
17/7/24,TXN,Long,494.7170488,0.2
17/7/24,XEL,Long,1826.661284,0.2
17/7/24,BKNG,Short,25.32832646,0.2
17/7/24,AAPL,Short,441.5016581,0.2
17/7/24,ADBE,Short,179.4578075,0.2
17/7/24,DXCM,Short,881.6935794,0.2
17/7/24,WBD,Short,12145.54151,0.2
18/7/24,FTNT,Long,1735.259206,0.2
18/7/24,DDOG,Long,848.9363723,0.2
18/7/24,ROST,Long,698.0665709,0.2
18/7/24,AZN,Long,1292.219096,0.2
18/7/24,XEL,Long,1808.365394,0.2
18/7/24,BKNG,Short,25.66316708,0.2
18/7/24,AAPL,Short,449.9537104,0.2
18/7/24,ADBE,Short,181.1450551,0.2
18/7/24,ASML,Short,109.1496151,0.2
18/7/24,ON,Short,1337.274547,0.2
19/7/24,FTNT,Long,1720.616002,0.2
19/7/24,DDOG,Long,845.3467533,0.2
19/7/24,CDNS,Long,359.4271071,0.2
19/7/24,XEL,Long,1798.741964,0.2
19/7/24,AZN,Long,1278.384248,0.2
19/7/24,BKNG,Short,25.36306585,0.2
19/7/24,AAPL,Short,448.5828724,0.2
19/7/24,ADBE,Short,182.6163757,0.2
19/7/24,ON,Short,1387.310419,0.2
19/7/24,BIIB,Short,444.4418097,0.2
22/7/24,FTNT,Long,1731.215503,0.2
22/7/24,CPRT,Long,1926.319242,0.2
22/7/24,DDOG,Long,834.7594987,0.2
22/7/24,WDAY,Long,441.8950392,0.2
22/7/24,XEL,Long,1815.384722,0.2
22/7/24,BKNG,Short,25.88365222,0.2
22/7/24,AAPL,Short,451.8197197,0.2
22/7/24,WBD,Short,11835.03453,0.2
22/7/24,DXCM,Short,906.3103096,0.2
22/7/24,ASML,Short,107.504352,0.2
23/7/24,CSGP,Long,1352.7969,0.2
23/7/24,DDOG,Long,821.7134628,0.2
23/7/24,FTNT,Long,1747.382075,0.2
23/7/24,CSCO,Long,2183.850597,0.2
23/7/24,TEAM,Long,578.1368081,0.2
23/7/24,BKNG,Short,25.83264857,0.2
23/7/24,ON,Short,1379.524674,0.2
23/7/24,ADBE,Short,185.4239175,0.2
23/7/24,ASML,Short,108.5358382,0.2
23/7/24,AAPL,Short,449.9503021,0.2
24/7/24,CSGP,Long,1332.002935,0.2
24/7/24,FTNT,Long,1795.523008,0.2
24/7/24,DDOG,Long,866.846423,0.2
24/7/24,XEL,Long,1804.44324,0.2
24/7/24,CSX,Long,3063.205414,0.2
24/7/24,BKNG,Short,26.72209673,0.2
24/7/24,GOOG,Short,583.2334973,0.2
24/7/24,ON,Short,1450.555145,0.2
24/7/24,ADBE,Short,191.5080338,0.2
24/7/24,PAYX,Short,825.2062954,0.2
25/7/24,FTNT,Long,1793.307367,0.2
25/7/24,ROST,Long,728.3285894,0.2
25/7/24,BKR,Long,2888.545318,0.2
25/7/24,DDOG,Long,854.2469436,0.2
25/7/24,CSCO,Long,2175.580949,0.2
25/7/24,BKNG,Short,28.08137179,0.2
25/7/24,DXCM,Short,952.938796,0.2
25/7/24,ADBE,Short,193.1305891,0.2
25/7/24,PAYX,Short,828.9598718,0.2
25/7/24,ON,Short,1521.682652,0.2
26/7/24,FTNT,Long,1830.685286,0.2
26/7/24,ROST,Long,740.5369284,0.2
26/7/24,CPRT,Long,2044.056079,0.2
26/7/24,DDOG,Long,881.9969863,0.2
26/7/24,BKR,Long,2771.5553,0.2
26/7/24,BKNG,Short,28.19490503,0.2
26/7/24,PCAR,Short,1051.481898,0.2
26/7/24,DXCM,Short,1630.454083,0.2
26/7/24,WBD,Short,12557.04645,0.2
26/7/24,CTAS,Short,548.2029408,0.2
29/7/24,FTNT,Long,1885.079643,0.2
29/7/24,SBUX,Long,1438.626648,0.2
29/7/24,AVGO,Long,720.1752008,0.2
29/7/24,CRWD,Long,418.0082708,0.2
29/7/24,QCOM,Long,605.6018804,0.2
29/7/24,ZS,Short,597.210727,0.2
29/7/24,AMGN,Short,325.3577828,0.2
29/7/24,BKNG,Short,28.80984757,0.2
29/7/24,PEP,Short,624.5870062,0.2
29/7/24,COST,Short,132.650841,0.2
30/7/24,ROST,Long,757.2378801,0.2
30/7/24,FTNT,Long,1879.925346,0.2
30/7/24,CRWD,Long,462.6394617,0.2
30/7/24,CPRT,Long,2090.017495,0.2
30/7/24,DXCM,Long,1550.871049,0.2
30/7/24,BKNG,Short,29.05025482,0.2
30/7/24,CDW,Short,464.9877697,0.2
30/7/24,VRSK,Short,377.9702475,0.2
30/7/24,GOOG,Short,628.9753695,0.2
30/7/24,FAST,Short,1524.837189,0.2
31/7/24,AZN,Long,1356.497431,0.2
31/7/24,FTNT,Long,1849.875466,0.2
31/7/24,ABNB,Long,769.3234138,0.2
31/7/24,WDAY,Long,472.7314902,0.2
31/7/24,ADI,Long,464.0278826,0.2
31/7/24,FAST,Short,1517.551572,0.2
31/7/24,CTSH,Short,1418.694151,0.2
31/7/24,CDW,Short,492.2597471,0.2
31/7/24,BKNG,Short,28.90080335,0.2
31/7/24,VRSK,Short,410.1882474,0.2
1/8/24,AZN,Long,1349.150027,0.2
1/8/24,BIIB,Long,519.9382043,0.2
1/8/24,FTNT,Long,1915.226864,0.2
1/8/24,VRTX,Long,216.5980828,0.2
1/8/24,CRWD,Long,488.5870014,0.2
1/8/24,VRSK,Short,419.1413709,0.2
1/8/24,ADBE,Short,200.492274,0.2
1/8/24,ADP,Short,419.253667,0.2
1/8/24,FAST,Short,1625.144223,0.2
1/8/24,CTSH,Short,1435.604528,0.2
2/8/24,WDAY,Long,511.4314215,0.2
2/8/24,BIIB,Long,534.3098005,0.2
2/8/24,CDNS,Long,440.1961038,0.2
2/8/24,SBUX,Long,1448.157084,0.2
2/8/24,GOOGL,Long,659.3432924,0.2
2/8/24,ADBE,Short,208.8415514,0.2
2/8/24,VRSK,Short,412.0833797,0.2
2/8/24,REGN,Short,101.5405442,0.2
2/8/24,CSX,Short,3224.358851,0.2
2/8/24,ADP,Short,416.9936252,0.2
5/8/24,CDNS,Long,441.1593041,0.2
5/8/24,WDAY,Long,524.1673213,0.2
5/8/24,APP,Long,1621.920792,0.2
5/8/24,FTNT,Long,1965.982347,0.2
5/8/24,BIIB,Long,548.897431,0.2
5/8/24,ADBE,Short,213.8061718,0.2
5/8/24,ADP,Short,421.8476595,0.2
5/8/24,VRSK,Short,415.1889641,0.2
5/8/24,CHTR,Short,299.5756836,0.2
5/8/24,XEL,Short,1877.836831,0.2
6/8/24,FTNT,Long,1949.830493,0.2
6/8/24,DXCM,Long,1446.113521,0.2
6/8/24,PLTR,Long,4092.517557,0.2
6/8/24,CSCO,Long,2409.65551,0.2
6/8/24,AXON,Long,368.8814999,0.2
6/8/24,ADP,Short,419.3935405,0.2
6/8/24,CHTR,Short,305.0060061,0.2
6/8/24,VRSK,Short,417.0308939,0.2
6/8/24,TTWO,Short,776.675769,0.2
6/8/24,REGN,Short,102.0644055,0.2
7/8/24,PLTR,Long,4215.462529,0.2
7/8/24,CSCO,Long,2459.019838,0.2
7/8/24,FTNT,Long,1586.600486,0.2
7/8/24,TEAM,Long,807.4446512,0.2
7/8/24,AAPL,Long,528.7911953,0.2
7/8/24,PDD,Short,833.2780891,0.2
7/8/24,ON,Short,1671.200083,0.2
7/8/24,ADBE,Short,216.0176269,0.2
7/8/24,ADP,Short,428.5310375,0.2
7/8/24,CHTR,Short,313.4739552,0.2
8/8/24,TEAM,Long,820.4778335,0.2
8/8/24,CSCO,Long,2484.706708,0.2
8/8/24,TXN,Long,589.1055934,0.2
8/8/24,AMD,Long,835.3440939,0.2
8/8/24,PCAR,Long,1220.777385,0.2
8/8/24,PDD,Short,825.0551331,0.2
8/8/24,AXON,Short,309.0542139,0.2
8/8/24,AVGO,Short,781.3510958,0.2
8/8/24,QCOM,Short,690.3553507,0.2
8/8/24,CTSH,Short,1544.47454,0.2
9/8/24,TXN,Long,587.2321625,0.2
9/8/24,VRTX,Long,240.9475823,0.2
9/8/24,CSCO,Long,2482.337692,0.2
9/8/24,TEAM,Long,798.0761064,0.2
9/8/24,WDAY,Long,532.5402195,0.2
9/8/24,AXON,Short,309.2380764,0.2
9/8/24,AVGO,Short,761.3105495,0.2
9/8/24,ON,Short,1583.056004,0.2
9/8/24,ASML,Short,131.1625118,0.2
9/8/24,QCOM,Short,686.2348056,0.2
12/8/24,CSGP,Long,1571.213882,0.2
12/8/24,TEAM,Long,805.2261228,0.2
12/8/24,CSCO,Long,2522.838441,0.2
12/8/24,TXN,Long,589.2665597,0.2
12/8/24,AMZN,Long,678.5043881,0.2
12/8/24,AXON,Short,307.5144265,0.2
12/8/24,ADBE,Short,213.1628192,0.2
12/8/24,TTWO,Short,768.3789746,0.2
12/8/24,REGN,Short,100.9504477,0.2
12/8/24,CHTR,Short,322.6551798,0.2
13/8/24,WBD,Long,15984.31345,0.2
13/8/24,TEAM,Long,788.0534528,0.2
13/8/24,AMZN,Long,662.9222515,0.2
13/8/24,ABNB,Long,965.3485934,0.2
13/8/24,SBUX,Long,1176.738793,0.2
13/8/24,REGN,Short,97.42409876,0.2
13/8/24,ADBE,Short,210.8464897,0.2
13/8/24,TTWO,Short,778.915297,0.2
13/8/24,ASML,Short,129.787868,0.2
13/8/24,APP,Short,1414.328246,0.2
14/8/24,WBD,Long,16606.19353,0.2
14/8/24,TEAM,Long,805.4293215,0.2
14/8/24,ABNB,Long,994.3144336,0.2
14/8/24,TXN,Long,590.8650236,0.2
14/8/24,AMZN,Long,679.4773868,0.2
14/8/24,REGN,Short,99.90760256,0.2
14/8/24,ADBE,Short,214.1186616,0.2
14/8/24,CRWD,Short,451.0932288,0.2
14/8/24,TTD,Short,1171.132889,0.2
14/8/24,QCOM,Short,691.4694098,0.2
15/8/24,WBD,Long,15858.37691,0.2
15/8/24,ABNB,Long,965.8028923,0.2
15/8/24,TEAM,Long,781.9563015,0.2
15/8/24,TXN,Long,568.5863881,0.2
15/8/24,CSCO,Long,2365.84892,0.2
15/8/24,REGN,Short,97.68715976,0.2
15/8/24,ADBE,Short,207.1868247,0.2
15/8/24,CRWD,Short,440.7641349,0.2
15/8/24,QCOM,Short,662.3667221,0.2
15/8/24,CCEP,Short,1495.371803,0.2
16/8/24,WBD,Long,15603.33994,0.2
16/8/24,CSGP,Long,1561.598395,0.2
16/8/24,CSCO,Long,2337.661721,0.2
16/8/24,AEP,Long,1192.704185,0.2
16/8/24,ABNB,Long,994.0740179,0.2
16/8/24,ADBE,Short,208.9053265,0.2
16/8/24,REGN,Short,98.04100775,0.2
16/8/24,PDD,Short,774.4708406,0.2
16/8/24,AVGO,Short,697.6873385,0.2
16/8/24,ASML,Short,125.8580432,0.2
19/8/24,CSCO,Long,2310.594571,0.2
19/8/24,CDW,Long,526.8408631,0.2
19/8/24,BKR,Long,3284.514109,0.2
19/8/24,CSGP,Long,1541.630089,0.2
19/8/24,TXN,Long,575.5183568,0.2
19/8/24,REGN,Short,96.48712913,0.2
19/8/24,ASML,Short,123.7566442,0.2
19/8/24,TTWO,Short,767.3323295,0.2
19/8/24,ADBE,Short,205.077988,0.2
19/8/24,PDD,Short,764.2347635,0.2
20/8/24,BKR,Long,3355.399754,0.2
20/8/24,FAST,Long,1715.817935,0.2
20/8/24,CSCO,Long,2284.797346,0.2
20/8/24,CSX,Long,3418.350692,0.2
20/8/24,CSGP,Long,1533.781776,0.2
20/8/24,ASML,Short,123.9372729,0.2
20/8/24,REGN,Short,96.28026839,0.2
20/8/24,TTWO,Short,741.4780977,0.2
20/8/24,ADBE,Short,204.1586883,0.2
20/8/24,SNPS,Short,206.0718749,0.2
21/8/24,BKR,Long,3318.752694,0.2
21/8/24,CSX,Long,3383.575902,0.2
21/8/24,ABNB,Long,971.5417448,0.2
21/8/24,FAST,Long,1677.638008,0.2
21/8/24,PCAR,Long,1190.700238,0.2
21/8/24,ASML,Short,121.163441,0.2
21/8/24,REGN,Short,96.4542124,0.2
21/8/24,TTWO,Short,714.2564353,0.2
21/8/24,ADBE,Short,202.0732732,0.2
21/8/24,CRWD,Short,418.4731027,0.2
22/8/24,BKR,Long,3286.792997,0.2
22/8/24,CSX,Long,3424.278411,0.2
22/8/24,ABNB,Long,985.6108535,0.2
22/8/24,XEL,Long,1899.011574,0.2
22/8/24,CPRT,Long,2178.192312,0.2
22/8/24,ASML,Short,125.3580629,0.2
22/8/24,SNPS,Short,207.6210096,0.2
22/8/24,ADBE,Short,204.1273851,0.2
22/8/24,TTWO,Short,717.005496,0.2
22/8/24,CRWD,Short,425.1560447,0.2
23/8/24,BKR,Long,3253.070081,0.2
23/8/24,ADSK,Long,448.8487608,0.2
23/8/24,XEL,Long,1905.740756,0.2
23/8/24,CSX,Long,3400.805488,0.2
23/8/24,ABNB,Long,980.5146232,0.2
23/8/24,ASML,Short,126.2847816,0.2
23/8/24,PANW,Short,653.3036763,0.2
23/8/24,SNPS,Short,212.4124087,0.2
23/8/24,ADBE,Short,205.2178663,0.2
23/8/24,REGN,Short,95.54767888,0.2
26/8/24,BKR,Long,3254.01049,0.2
26/8/24,XEL,Long,1875.847614,0.2
26/8/24,ADSK,Long,449.9808614,0.2
26/8/24,AXON,Long,319.8135754,0.2
26/8/24,APP,Long,1282.56306,0.2
26/8/24,PANW,Short,664.2636223,0.2
26/8/24,REGN,Short,96.12512663,0.2
26/8/24,QCOM,Short,680.2146966,0.2
26/8/24,CRWD,Short,433.6314544,0.2
26/8/24,ASML,Short,130.5199681,0.2
27/8/24,BKR,Long,3280.284881,0.2
27/8/24,ABNB,Long,994.7069722,0.2
27/8/24,ADSK,Long,451.8545244,0.2
27/8/24,XEL,Long,1907.079832,0.2
27/8/24,APP,Long,1285.958869,0.2
27/8/24,PANW,Short,663.1947743,0.2
27/8/24,REGN,Short,96.62668824,0.2
27/8/24,ASML,Short,130.4918519,0.2
27/8/24,ADBE,Short,204.5051043,0.2
27/8/24,QCOM,Short,667.6369499,0.2
28/8/24,XEL,Long,1902.626324,0.2
28/8/24,PEP,Long,663.8188082,0.2
28/8/24,ABNB,Long,982.3140229,0.2
28/8/24,CPRT,Long,2169.73065,0.2
28/8/24,CSX,Long,3423.824488,0.2
28/8/24,PANW,Short,658.8937627,0.2
28/8/24,ASML,Short,129.9937681,0.2
28/8/24,QCOM,Short,671.8147327,0.2
28/8/24,TTWO,Short,726.1092196,0.2
28/8/24,ADBE,Short,205.9645528,0.2
29/8/24,XEL,Long,1887.996139,0.2
29/8/24,CSX,Long,3414.970139,0.2
29/8/24,PEP,Long,673.5085378,0.2
29/8/24,ADSK,Long,448.840479,0.2
29/8/24,APP,Long,1265.190274,0.2
29/8/24,BKNG,Short,29.78919044,0.2
29/8/24,ASML,Short,130.565251,0.2
29/8/24,PANW,Short,647.1292514,0.2
29/8/24,QCOM,Short,683.8402151,0.2
29/8/24,REGN,Short,98.31294185,0.2
30/8/24,XEL,Long,1905.123682,0.2
30/8/24,AXON,Long,319.6172885,0.2
30/8/24,CMCSA,Long,2947.958633,0.2
30/8/24,CSX,Long,3403.872794,0.2
30/8/24,ABNB,Long,994.3800581,0.2
30/8/24,BKNG,Short,29.83982083,0.2
30/8/24,ADBE,Short,203.0792076,0.2
30/8/24,QCOM,Short,665.4347984,0.2
30/8/24,PANW,Short,643.1998335,0.2
30/8/24,TXN,Short,544.232174,0.2
3/9/24,GILD,Long,1454.421516,0.2
3/9/24,XEL,Long,1854.084925,0.2
3/9/24,PEP,Long,652.9086107,0.2
3/9/24,CPRT,Long,2165.870504,0.2
3/9/24,BKR,Long,3410.337883,0.2
3/9/24,QCOM,Short,710.1040582,0.2
3/9/24,TTWO,Short,743.5368499,0.2
3/9/24,PANW,Short,652.9269608,0.2
3/9/24,ASML,Short,137.1170565,0.2
3/9/24,ADBE,Short,202.9934765,0.2
4/9/24,ADSK,Long,462.9641508,0.2
4/9/24,BKR,Long,3476.852386,0.2
4/9/24,ABNB,Long,1027.876035,0.2
4/9/24,XEL,Long,1874.946126,0.2
4/9/24,SNPS,Long,247.9877648,0.2
4/9/24,QCOM,Short,716.2740926,0.2
4/9/24,TTWO,Short,749.3141108,0.2
4/9/24,BKNG,Short,31.17005858,0.2
4/9/24,PANW,Short,684.2212863,0.2
4/9/24,ADBE,Short,205.8610987,0.2
5/9/24,ADSK,Long,469.618789,0.2
5/9/24,BKR,Long,3466.312588,0.2
5/9/24,ABNB,Long,1017.871219,0.2
5/9/24,PDD,Long,1275.743678,0.2
5/9/24,AXON,Long,333.190355,0.2
5/9/24,TTWO,Short,752.8073751,0.2
5/9/24,QCOM,Short,722.2720019,0.2
5/9/24,BKNG,Short,31.26379689,0.2
5/9/24,ADBE,Short,208.1874985,0.2
5/9/24,TSLA,Short,513.6895575,0.2
6/9/24,CSX,Long,3532.206999,0.2
6/9/24,BKR,Long,3472.885933,0.2
6/9/24,ADSK,Long,470.7822266,0.2
6/9/24,PDD,Long,1263.341264,0.2
6/9/24,ABNB,Long,1031.41184,0.2
6/9/24,BKNG,Short,31.58903365,0.2
6/9/24,TTWO,Short,752.6322925,0.2
6/9/24,QCOM,Short,745.1150007,0.2
6/9/24,PANW,Short,701.981664,0.2
6/9/24,ASML,Short,156.5771958,0.2
9/9/24,CSX,Long,3519.498812,0.2
9/9/24,ABNB,Long,1021.126447,0.2
9/9/24,ADSK,Long,464.7329559,0.2
9/9/24,CPRT,Long,2404.254925,0.2
9/9/24,BKR,Long,3526.811482,0.2
9/9/24,BKNG,Short,31.24420568,0.2
9/9/24,ADBE,Short,208.4970046,0.2
9/9/24,QCOM,Short,739.0574785,0.2
9/9/24,PANW,Short,690.70355,0.2
9/9/24,TTWO,Short,760.0963946,0.2
10/9/24,CSX,Long,3534.569512,0.2
10/9/24,ADSK,Long,459.7780566,0.2
10/9/24,CPRT,Long,2392.313117,0.2
10/9/24,ABNB,Long,1028.869142,0.2
10/9/24,TEAM,Long,730.0056605,0.2
10/9/24,QCOM,Short,732.5793159,0.2
10/9/24,PANW,Short,681.531866,0.2
10/9/24,BKNG,Short,30.886304,0.2
10/9/24,COST,Short,132.4440856,0.2
10/9/24,TSLA,Short,523.6919989,0.2
11/9/24,CPRT,Long,2377.956638,0.2
11/9/24,DDOG,Long,1072.164946,0.2
11/9/24,ABNB,Long,1012.620751,0.2
11/9/24,TEAM,Long,706.9445937,0.2
11/9/24,AXON,Long,324.6343869,0.2
11/9/24,PANW,Short,687.1492823,0.2
11/9/24,QCOM,Short,704.9922133,0.2
11/9/24,BKNG,Short,30.67914372,0.2
11/9/24,COST,Short,130.4125923,0.2
11/9/24,AMZN,Short,636.3727434,0.2
12/9/24,WBD,Long,15321.19158,0.2
12/9/24,DDOG,Long,1070.51289,0.2
12/9/24,CPRT,Long,2372.353392,0.2
12/9/24,TEAM,Long,708.3126528,0.2
12/9/24,AXON,Long,305.2204681,0.2
12/9/24,COST,Short,128.2584412,0.2
12/9/24,QCOM,Short,711.360942,0.2
12/9/24,ADI,Short,529.7717051,0.2
12/9/24,CDNS,Short,434.8289286,0.2
12/9/24,TTWO,Short,764.0148735,0.2
13/9/24,TEAM,Long,726.675061,0.2
13/9/24,CPRT,Long,2368.819024,0.2
13/9/24,WBD,Long,14014.81527,0.2
13/9/24,AEP,Long,1142.226942,0.2
13/9/24,XEL,Long,1863.812315,0.2
13/9/24,TTWO,Short,781.8753069,0.2
13/9/24,COST,Short,129.8971381,0.2
13/9/24,CDW,Short,540.4759563,0.2
13/9/24,QCOM,Short,709.3887886,0.2
13/9/24,CCEP,Short,1459.231998,0.2
16/9/24,TEAM,Long,726.6872595,0.2
16/9/24,PYPL,Long,1688.650584,0.2
16/9/24,DDOG,Long,1077.310546,0.2
16/9/24,ABNB,Long,1020.947625,0.2
16/9/24,CPRT,Long,2412.309477,0.2
16/9/24,BKNG,Short,30.16144671,0.2
16/9/24,CRWD,Short,448.1251543,0.2
16/9/24,TTWO,Short,787.2246564,0.2
16/9/24,CDW,Short,541.9390297,0.2
16/9/24,CCEP,Short,1465.710802,0.2
17/9/24,PYPL,Long,1665.769971,0.2
17/9/24,TEAM,Long,767.2461788,0.2
17/9/24,ABNB,Long,978.9739805,0.2
17/9/24,BKR,Long,3442.335352,0.2
17/9/24,XEL,Long,1853.524112,0.2
17/9/24,CRWD,Short,444.8954475,0.2
17/9/24,BKNG,Short,29.57436671,0.2
17/9/24,CDNS,Short,435.0678754,0.2
17/9/24,CDW,Short,535.3407723,0.2
17/9/24,AMAT,Short,633.9270773,0.2
18/9/24,TEAM,Long,745.2853303,0.2
18/9/24,CMCSA,Long,2991.622436,0.2
18/9/24,XEL,Long,1850.938523,0.2
18/9/24,AMD,Long,803.3340742,0.2
18/9/24,TXN,Long,593.5249887,0.2
18/9/24,CRWD,Short,445.9658829,0.2
18/9/24,BKNG,Short,29.57237619,0.2
18/9/24,WBD,Short,14148.02891,0.2
18/9/24,CDNS,Short,441.7160569,0.2
18/9/24,PANW,Short,722.5255768,0.2
19/9/24,TEAM,Long,734.8376742,0.2
19/9/24,AEP,Long,1178.022721,0.2
19/9/24,AMD,Long,764.6550016,0.2
19/9/24,TXN,Long,577.3218961,0.2
19/9/24,CTAS,Long,588.2596737,0.2
19/9/24,BKNG,Short,29.83241581,0.2
19/9/24,CRWD,Short,432.0860446,0.2
19/9/24,WBD,Short,14268.09936,0.2
19/9/24,ASML,Short,144.7208668,0.2
19/9/24,AMAT,Short,609.2828278,0.2
20/9/24,TEAM,Long,731.8412413,0.2
20/9/24,CTAS,Long,584.583997,0.2
20/9/24,XEL,Long,1861.04282,0.2
20/9/24,ADP,Long,431.7813009,0.2
20/9/24,VRTX,Long,256.7079659,0.2
20/9/24,ASML,Short,150.0712536,0.2
20/9/24,BKNG,Short,29.36721875,0.2
20/9/24,ROP,Short,213.8711843,0.2
20/9/24,AMAT,Short,621.0900744,0.2
20/9/24,ROST,Short,773.4344686,0.2
23/9/24,TEAM,Long,738.0085534,0.2
23/9/24,CTAS,Long,586.0219575,0.2
23/9/24,XEL,Long,1869.021639,0.2
23/9/24,DDOG,Long,1028.589064,0.2
23/9/24,CHTR,Long,360.4807433,0.2
23/9/24,CRWD,Short,407.8004242,0.2
23/9/24,AMAT,Short,616.0720803,0.2
23/9/24,BKNG,Short,29.17751668,0.2
23/9/24,ROP,Short,214.3301162,0.2
23/9/24,WDAY,Short,487.869334,0.2
24/9/24,TEAM,Long,736.1849966,0.2
24/9/24,TTWO,Long,793.3625274,0.2
24/9/24,PEP,Long,704.5574496,0.2
24/9/24,TTD,Long,1080.588497,0.2
24/9/24,CHTR,Long,370.2325766,0.2
24/9/24,CRWD,Short,414.9109205,0.2
24/9/24,ROP,Short,216.8890264,0.2
24/9/24,BKNG,Short,28.65749358,0.2
24/9/24,WBD,Short,14389.23136,0.2
24/9/24,TSLA,Short,470.8317872,0.2
25/9/24,TEAM,Long,735.9542979,0.2
25/9/24,XEL,Long,1856.223583,0.2
25/9/24,TTD,Long,1076.146993,0.2
25/9/24,PAYX,Long,899.5243115,0.2
25/9/24,PEP,Long,703.3707239,0.2
25/9/24,BKNG,Short,28.53437526,0.2
25/9/24,CDNS,Short,438.3774896,0.2
25/9/24,ROP,Short,217.2860886,0.2
25/9/24,AMAT,Short,603.8771365,0.2
25/9/24,TXN,Short,581.0543146,0.2
26/9/24,TEAM,Long,728.9596677,0.2
26/9/24,DXCM,Long,1761.031866,0.2
26/9/24,PYPL,Long,1485.045917,0.2
26/9/24,XEL,Long,1858.744617,0.2
26/9/24,ABNB,Long,920.0965551,0.2
26/9/24,BKNG,Short,27.85761369,0.2
26/9/24,CDNS,Short,433.6596105,0.2
26/9/24,AAPL,Short,522.6902141,0.2
26/9/24,AMAT,Short,567.3511731,0.2
26/9/24,TSLA,Short,467.7935614,0.2
27/9/24,DXCM,Long,1756.809449,0.2
27/9/24,PEP,Long,695.386526,0.2
27/9/24,PANW,Long,704.1888871,0.2
27/9/24,TEAM,Long,733.2570929,0.2
27/9/24,XEL,Long,1830.814774,0.2
27/9/24,BKNG,Short,27.82790111,0.2
27/9/24,AAPL,Short,518.9679657,0.2
27/9/24,AVGO,Short,684.5544487,0.2
27/9/24,WBD,Short,14106.88637,0.2
27/9/24,SNPS,Short,230.3008123,0.2
30/9/24,PEP,Long,695.4245538,0.2
30/9/24,DXCM,Long,1763.975923,0.2
30/9/24,TEAM,Long,744.6442246,0.2
30/9/24,CHTR,Long,364.9004949,0.2
30/9/24,VRTX,Long,254.2722777,0.2
30/9/24,AMAT,Short,585.2855516,0.2
30/9/24,CDW,Short,522.5671493,0.2
30/9/24,BKNG,Short,28.07539771,0.2
30/9/24,ANSS,Short,371.1419065,0.2
30/9/24,CCEP,Short,1501.675524,0.2
1/10/24,DXCM,Long,1794.387135,0.2
1/10/24,TEAM,Long,733.6733504,0.2
1/10/24,PEP,Long,691.0348203,0.2
1/10/24,CHTR,Long,360.0229411,0.2
1/10/24,ROST,Long,799.1736887,0.2
1/10/24,AAPL,Short,523.5380724,0.2
1/10/24,ASML,Short,144.013564,0.2
1/10/24,BKNG,Short,28.87828161,0.2
1/10/24,AMAT,Short,600.5555411,0.2
1/10/24,ANSS,Short,378.3087542,0.2
2/10/24,DXCM,Long,1784.597171,0.2
2/10/24,TEAM,Long,747.294454,0.2
2/10/24,PEP,Long,706.2604852,0.2
2/10/24,WBD,Long,15024.65126,0.2
2/10/24,SBUX,Long,1240.896035,0.2
2/10/24,BKNG,Short,29.02937792,0.2
2/10/24,AMAT,Short,595.3093266,0.2
2/10/24,GOOG,Short,715.7161507,0.2
2/10/24,PDD,Short,784.1428993,0.2
2/10/24,AAPL,Short,528.0292268,0.2
3/10/24,DXCM,Long,1802.387118,0.2
3/10/24,PEP,Long,702.4315392,0.2
3/10/24,TEAM,Long,737.8508142,0.2
3/10/24,SBUX,Long,1238.811108,0.2
3/10/24,ADBE,Long,234.9757628,0.2
3/10/24,BKNG,Short,28.84437664,0.2
3/10/24,GOOGL,Short,713.7392138,0.2
3/10/24,GOOG,Short,707.9766861,0.2
3/10/24,AAPL,Short,524.5747658,0.2
3/10/24,TSLA,Short,491.9005428,0.2
4/10/24,DXCM,Long,1737.615945,0.2
4/10/24,SBUX,Long,1225.398849,0.2
4/10/24,PEP,Long,704.5842844,0.2
4/10/24,TEAM,Long,692.0995503,0.2
4/10/24,FTNT,Long,1517.100626,0.2
4/10/24,GOOG,Short,702.1180874,0.2
4/10/24,GOOGL,Short,708.4222724,0.2
4/10/24,BKNG,Short,28.26110218,0.2
4/10/24,PDD,Short,767.1551165,0.2
4/10/24,AAPL,Short,521.8210825,0.2
7/10/24,DXCM,Long,1736.264347,0.2
7/10/24,WBD,Long,15432.96211,0.2
7/10/24,XEL,Long,1890.850142,0.2
